t_{1}	func 0.0008 0.008
67.96166666666667	-0.1615962866077226 0.0008 0.008
67.995	-0.17676027071493075 0.0008 0.008
68.02833333333332	-0.18934210137387245 0.0008 0.008
68.06166666666667	-0.19818429605597365 0.0008 0.008
68.09500000000001	-0.20506752727358094 0.0008 0.008
68.12833333333334	-0.20742036368950553 0.0008 0.008
68.16166666666668	-0.20728564482555542 0.0008 0.008
68.195	-0.20459369636199884 0.0008 0.008
68.22833333333334	-0.19801431259271746 0.0008 0.008
68.26166666666667	-0.1882371612460657 0.0008 0.008
68.295	-0.1755005184355226 0.0008 0.008
68.32833333333335	-0.16093657546088783 0.0008 0.008
68.36166666666666	-0.14333283701653785 0.0008 0.008
68.39500000000001	-0.12414856717884512 0.0008 0.008
68.42833333333334	-0.1026252167859031 0.0008 0.008
68.46166666666667	-0.07961807552379226 0.0008 0.008
68.495	-0.05598462357442764 0.0008 0.008
68.52833333333332	-0.0322321753638906 0.0008 0.008
68.56166666666667	-0.007617073742002843 0.0008 0.008
68.59500000000001	0.017136156773030622 0.0008 0.008
68.62833333333334	0.04021940524068829 0.0008 0.008
68.66166666666668	0.06241946595916958 0.0008 0.008
68.695	0.08341285818357558 0.0008 0.008
68.72833333333334	0.10217715862705588 0.0008 0.008
68.76166666666667	0.11865691218342315 0.0008 0.008
68.795	0.1325352279305616 0.0008 0.008
68.82833333333335	0.14399509672893654 0.0008 0.008
68.86166666666666	0.152948356489941 0.0008 0.008
68.89500000000001	0.15866997947561837 0.0008 0.008
68.92833333333334	0.16074528333557497 0.0008 0.008
68.96166666666667	0.15890284462718582 0.0008 0.008
68.995	0.15510346075893494 0.0008 0.008
69.02833333333332	0.14823083569747106 0.0008 0.008
69.06166666666667	0.1385991232504757 0.0008 0.008
69.09500000000001	0.1256909724657885 0.0008 0.008
69.12833333333334	0.10964942351580982 0.0008 0.008
69.16166666666668	0.09101946181491151 0.0008 0.008
69.195	0.07174116568926009 0.0008 0.008
69.22833333333334	0.04932613897972062 0.0008 0.008
69.26166666666667	0.026037381885512398 0.0008 0.008
69.295	0.002470912669024586 0.0008 0.008
69.32833333333335	-0.021063664135388013 0.0008 0.008
69.36166666666666	-0.04697761782499472 0.0008 0.008
69.39500000000001	-0.0707853336122183 0.0008 0.008
69.42833333333334	-0.09200416672597277 0.0008 0.008
69.46166666666667	-0.11426044225782071 0.0008 0.008
69.495	-0.13479865739275163 0.0008 0.008
69.52833333333332	-0.15189045802206474 0.0008 0.008
69.56166666666667	-0.16845969559106633 0.0008 0.008
69.59500000000001	-0.18247474732796176 0.0008 0.008
69.62833333333334	-0.19254293459205044 0.0008 0.008
69.66166666666668	-0.2000869421864472 0.0008 0.008
69.695	-0.2039447402755754 0.0008 0.008
69.72833333333334	-0.20652925621640594 0.0008 0.008
69.76166666666667	-0.20394231770053986 0.0008 0.008
69.795	-0.19838497585314482 0.0008 0.008
69.82833333333335	-0.1912712196427398 0.0008 0.008
69.86166666666666	-0.17992397022181195 0.0008 0.008
69.89500000000001	-0.16563166205996097 0.0008 0.008
69.92833333333334	-0.1495389351452479 0.0008 0.008
69.96166666666667	-0.13241854357090552 0.0008 0.008
69.995	-0.11156951169688856 0.0008 0.008
70.02833333333332	-0.09025940704040496 0.0008 0.008
70.06166666666667	-0.06616501389474794 0.0008 0.008
70.09500000000001	-0.042742107679441824 0.0008 0.008
70.12833333333334	-0.019471467062776807 0.0008 0.008
70.16166666666668	0.004681639416765879 0.0008 0.008
70.195	0.027497223466783398 0.0008 0.008
70.22833333333334	0.05081999434044085 0.0008 0.008
70.26166666666667	0.07274317883891747 0.0008 0.008
70.29666666666668	0.09108869576974488 0.0008 0.008
70.33000000000001	0.10944351431663599 0.0008 0.008
70.36333333333334	0.12433998730361862 0.0008 0.008
70.39666666666668	0.13699054867170765 0.0008 0.008
70.43	0.14762726363343837 0.0008 0.008
70.46333333333334	0.15385680977205415 0.0008 0.008
70.49666666666667	0.15702718385368547 0.0008 0.008
70.53	0.157209438548664 0.0008 0.008
70.56333333333335	0.15497710031238374 0.0008 0.008
70.59666666666668	0.1496148859204474 0.0008 0.008
70.63000000000001	0.14040329285542869 0.0008 0.008
70.66333333333334	0.12962845521586458 0.0008 0.008
70.69666666666667	0.11493356528388789 0.0008 0.008
70.73	0.09701053988658173 0.0008 0.008
70.76333333333334	0.07879817660591665 0.0008 0.008
70.79666666666668	0.056832828860998656 0.0008 0.008
70.83000000000001	0.03492636361258713 0.0008 0.008
70.86333333333334	0.011070076942197244 0.0008 0.008
70.89666666666668	-0.012583497536833865 0.0008 0.008
70.93	-0.03623355514957261 0.0008 0.008
70.96333333333334	-0.05950180742303167 0.0008 0.008
70.99666666666667	-0.08356494890360344 0.0008 0.008
71.03	-0.10704867973994417 0.0008 0.008
71.06333333333335	-0.12872294758194314 0.0008 0.008
71.09666666666668	-0.14627625694904728 0.0008 0.008
71.13000000000001	-0.16204656161850975 0.0008 0.008
71.16333333333334	-0.1754176068561053 0.0008 0.008
71.19666666666667	-0.18780195980771586 0.0008 0.008
71.23	-0.1960211638481295 0.0008 0.008
71.26333333333334	-0.2026781497435397 0.0008 0.008
71.29666666666668	-0.20542707556856185 0.0008 0.008
71.33000000000001	-0.20490581766033808 0.0008 0.008
71.36333333333334	-0.20098033236040386 0.0008 0.008
71.39666666666668	-0.19400578234720617 0.0008 0.008
71.43	-0.18544300781276077 0.0008 0.008
71.46333333333334	-0.17293966848098982 0.0008 0.008
71.49666666666667	-0.15689207042688202 0.0008 0.008
71.53	-0.14049950062008487 0.0008 0.008
71.56333333333335	-0.12063903869111695 0.0008 0.008
71.59666666666668	-0.09915870202857106 0.0008 0.008
71.63000000000001	-0.07661526353214068 0.0008 0.008
71.66333333333334	-0.053786060542704406 0.0008 0.008
71.69666666666667	-0.030607951997632592 0.0008 0.008
71.73	-0.006198630159627249 0.0008 0.008
71.76333333333334	0.018282236422967064 0.0008 0.008
71.79666666666668	0.040664014364068836 0.0008 0.008
71.83000000000001	0.06200212976426791 0.0008 0.008
71.86333333333334	0.08207506416123085 0.0008 0.008
71.89666666666668	0.10153945882538118 0.0008 0.008
71.93	0.11668756508514806 0.0008 0.008
71.96333333333334	0.13122619526237936 0.0008 0.008
71.99666666666667	0.1420552442481001 0.0008 0.008
72.03	0.15009814619186498 0.0008 0.008
72.06333333333335	0.15506785768477233 0.0008 0.008
72.09666666666668	0.1567531078728902 0.0008 0.008
72.13000000000001	0.15544739088109727 0.0008 0.008
72.16333333333334	0.15154850330368777 0.0008 0.008
72.19666666666667	0.14452330605308686 0.0008 0.008
72.23	0.13364761556577864 0.0008 0.008
72.26333333333334	0.12067226436552385 0.0008 0.008
72.29666666666668	0.10452639681789973 0.0008 0.008
72.33000000000001	0.08561468287411843 0.0008 0.008
72.36333333333334	0.065907531339863 0.0008 0.008
72.39666666666668	0.043816668185036656 0.0008 0.008
72.43	0.021787987977273188 0.0008 0.008
72.46333333333334	-0.0016637505178454508 0.0008 0.008
72.49666666666667	-0.024945974211355335 0.0008 0.008
72.53	-0.05025447131756139 0.0008 0.008
72.56333333333335	-0.07215651065876807 0.0008 0.008
72.59666666666668	-0.095964767239927 0.0008 0.008
72.63000000000001	-0.11744697723064577 0.0008 0.008
72.66333333333334	-0.13627286307645473 0.0008 0.008
72.69666666666667	-0.1540126276407026 0.0008 0.008
72.73	-0.1698096807161479 0.0008 0.008
72.76333333333334	-0.1827101513164237 0.0008 0.008
72.79666666666668	-0.1917950127196919 0.0008 0.008
72.83000000000001	-0.19990347162320346 0.0008 0.008
72.86333333333334	-0.20339698742767345 0.0008 0.008
72.89666666666668	-0.20439538748467798 0.0008 0.008
72.93	-0.20176975947090592 0.0008 0.008
72.96333333333334	-0.1969151074515028 0.0008 0.008
72.99666666666667	-0.18891533380716882 0.0008 0.008
73.03	-0.17734355741548125 0.0008 0.008
73.06333333333335	-0.16408448403285217 0.0008 0.008
73.09666666666668	-0.14730981340125737 0.0008 0.008
73.13000000000001	-0.13037007249087568 0.0008 0.008
73.16333333333334	-0.10968317753261037 0.0008 0.008
73.19666666666667	-0.0875712014358916 0.0008 0.008
73.23	-0.06503005370254379 0.0008 0.008
73.26333333333334	-0.040806570061612375 0.0008 0.008
73.29666666666668	-0.017878797954284976 0.0008 0.008
73.33000000000001	0.006118586902292806 0.0008 0.008
73.36333333333334	0.029596296096014916 0.0008 0.008
73.39666666666668	0.05113772116605231 0.0008 0.008
73.43	0.07234968125410053 0.0008 0.008
73.46333333333334	0.09139695352840468 0.0008 0.008
73.49666666666667	0.10927180776518472 0.0008 0.008
73.53	0.12405563020331764 0.0008 0.008
73.56333333333335	0.13520654757060552 0.0008 0.008
73.59666666666668	0.14567972209888355 0.0008 0.008
73.63000000000001	0.1517152162170617 0.0008 0.008
73.66333333333334	0.1553819078236427 0.0008 0.008
73.69666666666667	0.15528694535195606 0.0008 0.008
73.73	0.15315405872531215 0.0008 0.008
73.76333333333334	0.14658173121900733 0.0008 0.008
73.79666666666668	0.1372666318914834 0.0008 0.008
73.83000000000001	0.12611258624105992 0.0008 0.008
73.86333333333334	0.11165900349315842 0.0008 0.008
73.89666666666668	0.0948018628606652 0.0008 0.008
73.93	0.07486445660794729 0.0008 0.008
73.96333333333334	0.05464313186634089 0.0008 0.008
73.99666666666667	0.033096719604546625 0.0008 0.008
74.03	0.009795411572427469 0.0008 0.008
74.06333333333335	-0.013855595979866232 0.0008 0.008
74.09666666666668	-0.0380599835427669 0.0008 0.008
74.13000000000001	-0.06080018871448441 0.0008 0.008
74.16333333333334	-0.08507200643310904 0.0008 0.008
74.19666666666667	-0.10668949011806304 0.0008 0.008
74.23166666666667	-0.12599238918844344 0.0008 0.008
74.26500000000001	-0.14497760124231945 0.0008 0.008
74.29833333333335	-0.16133451643404406 0.0008 0.008
74.33166666666668	-0.1742145756652279 0.0008 0.008
74.365	-0.1862390484476038 0.0008 0.008
74.39833333333334	-0.1937933378250165 0.0008 0.008
74.43166666666667	-0.20025410659548473 0.0008 0.008
74.465	-0.2014574213566723 0.0008 0.008
74.49833333333333	-0.20218858630624884 0.0008 0.008
74.53166666666667	-0.1974651054234166 0.0008 0.008
74.56500000000001	-0.19123415453944811 0.0008 0.008
74.59833333333334	-0.18102800160320023 0.0008 0.008
74.63166666666667	-0.1683649166149525 0.0008 0.008
74.665	-0.1540206526420218 0.0008 0.008
74.69833333333332	-0.13773685149017278 0.0008 0.008
74.73166666666667	-0.1177157386853891 0.0008 0.008
74.76500000000001	-0.09758872111502138 0.0008 0.008
74.79833333333335	-0.07550523740122451 0.0008 0.008
74.83166666666668	-0.052431483580379724 0.0008 0.008
74.865	-0.028689937277442443 0.0008 0.008
74.89833333333334	-0.0047235839781848395 0.0008 0.008
74.93166666666667	0.01865203647838158 0.0008 0.008
74.965	0.040144772103032925 0.0008 0.008
74.99833333333333	0.06182740076922789 0.0008 0.008
75.03166666666667	0.08169546792486834 0.0008 0.008
75.06500000000001	0.09989339180704906 0.0008 0.008
75.09833333333334	0.1164594230137135 0.0008 0.008
75.13166666666667	0.12959137107786836 0.0008 0.008
75.165	0.14041678138366764 0.0008 0.008
75.19833333333332	0.14773334308559594 0.0008 0.008
75.23166666666667	0.1528193859622669 0.0008 0.008
75.26500000000001	0.15492227643325615 0.0008 0.008
75.29833333333335	0.15303205932665692 0.0008 0.008
75.33166666666668	0.14806060476244953 0.0008 0.008
75.365	0.1407769236876181 0.0008 0.008
75.39833333333334	0.13104762495948666 0.0008 0.008
75.43166666666667	0.11670183203827177 0.0008 0.008
75.465	0.10216135004196832 0.0008 0.008
75.49833333333333	0.08377708292991383 0.0008 0.008
75.53166666666667	0.06398985008299533 0.0008 0.008
75.56500000000001	0.042473005672009054 0.0008 0.008
75.59833333333334	0.020412696301021035 0.0008 0.008
75.63166666666667	-0.0028362256552419297 0.0008 0.008
75.665	-0.026808319687458032 0.0008 0.008
75.69833333333332	-0.05029696272537156 0.0008 0.008
75.73166666666667	-0.07436061248606668 0.0008 0.008
75.76500000000001	-0.09509911649830105 0.0008 0.008
75.79833333333335	-0.11793564839530832 0.0008 0.008
75.83166666666668	-0.13573247086980267 0.0008 0.008
75.865	-0.15175970818028053 0.0008 0.008
75.89833333333334	-0.1673088567516615 0.0008 0.008
75.93166666666667	-0.17977674383961248 0.0008 0.008
75.965	-0.18957713054101408 0.0008 0.008
75.99833333333333	-0.1956291252485574 0.0008 0.008
76.03166666666667	-0.19972003097387483 0.0008 0.008
76.06500000000001	-0.2004481011038597 0.0008 0.008
76.09833333333334	-0.19782871043737252 0.0008 0.008
76.13166666666667	-0.19302201336585842 0.0008 0.008
76.165	-0.18439217989880535 0.0008 0.008
76.19833333333332	-0.1733121079644255 0.0008 0.008
76.23166666666667	-0.1589242906459718 0.0008 0.008
76.26500000000001	-0.14376770926691218 0.0008 0.008
76.29833333333335	-0.1250378680525604 0.0008 0.008
76.33166666666668	-0.10593819630082259 0.0008 0.008
76.365	-0.08418803437678085 0.0008 0.008
76.39833333333334	-0.061916824606400814 0.0008 0.008
76.43166666666667	-0.03801735453272979 0.0008 0.008
76.465	-0.014148523727261083 0.0008 0.008
76.49833333333333	0.00807321063301866 0.0008 0.008
76.53166666666667	0.031176066436089087 0.0008 0.008
76.56500000000001	0.05238455900891614 0.0008 0.008
76.59833333333334	0.07315426040730225 0.0008 0.008
76.63166666666667	0.09162376273805398 0.0008 0.008
76.665	0.10803679569757081 0.0008 0.008
76.69833333333332	0.1224612279521126 0.0008 0.008
76.73166666666667	0.13485718542469474 0.0008 0.008
76.76500000000001	0.14402202181069879 0.0008 0.008
76.79833333333335	0.14970441116515573 0.0008 0.008
76.83166666666668	0.1531627831198499 0.0008 0.008
76.865	0.15316888878865617 0.0008 0.008
76.89833333333334	0.149625579783508 0.0008 0.008
76.93166666666667	0.14415588983764782 0.0008 0.008
76.965	0.1346595423498734 0.0008 0.008
76.99833333333333	0.12270516095070307 0.0008 0.008
77.03166666666667	0.10796417140208198 0.0008 0.008
77.06500000000001	0.09157039725894418 0.0008 0.008
77.09833333333334	0.07182029647719557 0.0008 0.008
77.13166666666667	0.05108926839180365 0.0008 0.008
77.165	0.029629554438384293 0.0008 0.008
77.19833333333332	0.00733043249271578 0.0008 0.008
77.23166666666667	-0.016081557856078316 0.0008 0.008
77.26500000000001	-0.039702019514992574 0.0008 0.008
77.29833333333335	-0.06343271325868334 0.0008 0.008
77.33166666666668	-0.08532492477622877 0.0008 0.008
77.365	-0.10639885373050707 0.0008 0.008
77.39833333333334	-0.1271316901798827 0.0008 0.008
77.43166666666667	-0.1448920316242545 0.0008 0.008
77.465	-0.15985539511090863 0.0008 0.008
77.49833333333333	-0.17331524187061506 0.0008 0.008
77.53166666666667	-0.1844912031551684 0.0008 0.008
77.56500000000001	-0.1927404971334874 0.0008 0.008
77.59833333333334	-0.197932911280763 0.0008 0.008
77.63166666666667	-0.20021039865677137 0.0008 0.008
77.665	-0.1989538529732301 0.0008 0.008
77.69833333333332	-0.19409104732246585 0.0008 0.008
77.73166666666667	-0.18759536574749125 0.0008 0.008
77.76500000000001	-0.17712976778478057 0.0008 0.008
77.79833333333335	-0.1644190509083036 0.0008 0.008
77.83166666666668	-0.1506118421317074 0.0008 0.008
77.865	-0.13288006055552845 0.0008 0.008
77.89833333333334	-0.11360117798198817 0.0008 0.008
77.93166666666667	-0.09386073132576961 0.0008 0.008
77.965	-0.07214438459359244 0.0008 0.008
77.99833333333333	-0.04822197453447811 0.0008 0.008
78.03166666666667	-0.025913181511223227 0.0008 0.008
78.06500000000001	-0.0028136619631491193 0.0008 0.008
78.09833333333334	0.020695075678717416 0.0008 0.008
78.13166666666667	0.04251572263063782 0.0008 0.008
78.165	0.0634483979491947 0.0008 0.008
78.19833333333332	0.08194700759071145 0.0008 0.008
78.23333333333335	0.10045124287148119 0.0008 0.008
78.26666666666667	0.11484469781232297 0.0008 0.008
78.30000000000001	0.12749424076582183 0.0008 0.008
78.33333333333334	0.13874381488883455 0.0008 0.008
78.36666666666667	0.14628108715945065 0.0008 0.008
78.4	0.15006374773207298 0.0008 0.008
78.43333333333332	0.1519046868477778 0.0008 0.008
78.46666666666667	0.14946791666080955 0.0008 0.008
78.50000000000001	0.14433616453964623 0.0008 0.008
78.53333333333335	0.13700327647450292 0.0008 0.008
78.56666666666668	0.12600789590585917 0.0008 0.008
78.6	0.11281330238693153 0.0008 0.008
78.63333333333334	0.09716883681135444 0.0008 0.008
78.66666666666667	0.08000939952233983 0.0008 0.008
78.7	0.06014424871375472 0.0008 0.008
78.73333333333335	0.039092341242247426 0.0008 0.008
78.76666666666667	0.01724873264313572 0.0008 0.008
78.80000000000001	-0.006648784184629733 0.0008 0.008
78.83333333333334	-0.028282246705330534 0.0008 0.008
78.86666666666667	-0.05157082663147176 0.0008 0.008
78.9	-0.07523608635278034 0.0008 0.008
78.93333333333332	-0.09697234273426737 0.0008 0.008
78.96666666666667	-0.11747075270573053 0.0008 0.008
79.00000000000001	-0.13603993299785067 0.0008 0.008
79.03333333333335	-0.15197323582706668 0.0008 0.008
79.06666666666668	-0.16677168097094916 0.0008 0.008
79.1	-0.1788771263049618 0.0008 0.008
79.13333333333334	-0.18773317934605713 0.0008 0.008
79.16666666666667	-0.1949456011707035 0.0008 0.008
79.2	-0.19742072209238826 0.0008 0.008
79.23333333333335	-0.19841804348806333 0.0008 0.008
79.26666666666667	-0.19417671022432806 0.0008 0.008
79.30000000000001	-0.19058700927303251 0.0008 0.008
79.33333333333334	-0.18167252322123906 0.0008 0.008
79.36666666666667	-0.1702636207484837 0.0008 0.008
79.4	-0.1560958915771288 0.0008 0.008
79.43333333333332	-0.14087670591797677 0.0008 0.008
79.46666666666667	-0.12245266362276597 0.0008 0.008
79.50000000000001	-0.10210643083537023 0.0008 0.008
79.53333333333335	-0.08107392272610918 0.0008 0.008
79.56666666666668	-0.059119919606930846 0.0008 0.008
79.6	-0.03584391590499469 0.0008 0.008
79.63333333333334	-0.012418743148651646 0.0008 0.008
79.66666666666667	0.009592181797750397 0.0008 0.008
79.7	0.031227454112379524 0.0008 0.008
79.73333333333335	0.05298155552220099 0.0008 0.008
79.76666666666667	0.07298520101875956 0.0008 0.008
79.80000000000001	0.09126951694348027 0.0008 0.008
79.83333333333334	0.10749969816423613 0.0008 0.008
79.86666666666667	0.12214895114049948 0.0008 0.008
79.9	0.13277339483617184 0.0008 0.008
79.93333333333332	0.1425375407806307 0.0008 0.008
79.96666666666667	0.14768012537805228 0.0008 0.008
80.00000000000001	0.1500604991320496 0.0008 0.008
80.03333333333335	0.14968546050070974 0.0008 0.008
80.06666666666668	0.146507955720545 0.0008 0.008
80.1	0.14044925589024118 0.0008 0.008
80.13333333333334	0.13094761983692857 0.0008 0.008
80.16666666666667	0.11889922723566144 0.0008 0.008
80.2	0.10413199289439293 0.0008 0.008
80.23333333333335	0.08754491145993917 0.0008 0.008
80.26666666666667	0.06933327239158331 0.0008 0.008
80.30000000000001	0.04893054115608758 0.0008 0.008
80.33333333333334	0.025816916886906877 0.0008 0.008
80.36666666666667	0.003793755898705475 0.0008 0.008
80.4	-0.019439069389794117 0.0008 0.008
80.43333333333332	-0.04132437532658332 0.0008 0.008
80.46666666666667	-0.06473470615385545 0.0008 0.008
80.50000000000001	-0.08675531872359972 0.0008 0.008
80.53333333333335	-0.10874889956353481 0.0008 0.008
80.56666666666668	-0.12845672794109592 0.0008 0.008
80.6	-0.14441197310418485 0.0008 0.008
80.63333333333334	-0.1592108368721222 0.0008 0.008
80.66666666666667	-0.17205566331959737 0.0008 0.008
80.7	-0.1838956447800906 0.0008 0.008
80.73333333333335	-0.19133005885219742 0.0008 0.008
80.76666666666667	-0.19604745692855086 0.0008 0.008
80.80000000000001	-0.19683972031648603 0.0008 0.008
80.83333333333334	-0.19607297302692936 0.0008 0.008
80.86666666666667	-0.19128591474338735 0.0008 0.008
80.9	-0.18407162899728152 0.0008 0.008
80.93333333333332	-0.17419716875529842 0.0008 0.008
80.96666666666667	-0.16132344203555868 0.0008 0.008
81.00000000000001	-0.14594991593809944 0.0008 0.008
81.03333333333335	-0.12994899324521997 0.0008 0.008
81.06666666666668	-0.11074105172907407 0.0008 0.008
81.1	-0.08992827310895067 0.0008 0.008
81.13333333333334	-0.06838769367827324 0.0008 0.008
81.16666666666667	-0.04608712215812352 0.0008 0.008
81.2	-0.0233150260698989 0.0008 0.008
81.23333333333335	-1.5907989344973204E-4 0.0008 0.008
81.26666666666667	0.022282338247013492 0.0008 0.008
81.30000000000001	0.04412884482288719 0.0008 0.008
81.33333333333334	0.06388381914262088 0.0008 0.008
81.36666666666667	0.08355533301781878 0.0008 0.008
81.4	0.0997302301229557 0.0008 0.008
81.43333333333332	0.11484425568615425 0.0008 0.008
81.46666666666667	0.12788753839881553 0.0008 0.008
81.50000000000001	0.1369831066914725 0.0008 0.008
81.53333333333335	0.14393288519059233 0.0008 0.008
81.56666666666668	0.14756624470777185 0.0008 0.008
81.6	0.1493061258555494 0.0008 0.008
81.63333333333334	0.1476872527570122 0.0008 0.008
81.66666666666667	0.14267907905606322 0.0008 0.008
81.7	0.1345679987813701 0.0008 0.008
81.73333333333335	0.12385270829660389 0.0008 0.008
81.76666666666667	0.11109743957730253 0.0008 0.008
81.80000000000001	0.09463751835561268 0.0008 0.008
81.83333333333334	0.07683349910302122 0.0008 0.008
81.86666666666667	0.05677654978189796 0.0008 0.008
81.9	0.03630841841988055 0.0008 0.008
81.93333333333332	0.0145746555892827 0.0008 0.008
81.96666666666667	-0.008761514105969079 0.0008 0.008
82.00000000000001	-0.030511941055841388 0.0008 0.008
82.03333333333335	-0.053697487271264145 0.0008 0.008
82.06666666666668	-0.0755524663982674 0.0008 0.008
82.1	-0.09769398978406653 0.0008 0.008
82.13333333333334	-0.11679923007956035 0.0008 0.008
82.16666666666667	-0.13385668465448108 0.0008 0.008
82.20166666666668	-0.15056818040883102 0.0008 0.008
82.23500000000001	-0.16469170366028674 0.0008 0.008
82.26833333333335	-0.17605319960454768 0.0008 0.008
82.30166666666668	-0.18509873781354955 0.0008 0.008
82.335	-0.19153210033409884 0.0008 0.008
82.36833333333334	-0.19489354501001718 0.0008 0.008
82.40166666666667	-0.19487857470637573 0.0008 0.008
82.435	-0.1913911624190022 0.0008 0.008
82.46833333333335	-0.18569003251045443 0.0008 0.008
82.50166666666667	-0.1767975252605631 0.0008 0.008
82.53500000000001	-0.16521431816658008 0.0008 0.008
82.56833333333334	-0.15209409900897536 0.0008 0.008
82.60166666666667	-0.13593456237912876 0.0008 0.008
82.635	-0.11775769304991102 0.0008 0.008
82.66833333333332	-0.09751959910552829 0.0008 0.008
82.70166666666668	-0.07661831503025099 0.0008 0.008
82.73500000000001	-0.05385014325058519 0.0008 0.008
82.76833333333335	-0.03214432088060166 0.0008 0.008
82.80166666666668	-0.010146743175152184 0.0008 0.008
82.835	0.012957193807024462 0.0008 0.008
82.86833333333334	0.034357931085109775 0.0008 0.008
82.90166666666667	0.05462736076485557 0.0008 0.008
82.935	0.07420213591924066 0.0008 0.008
82.96833333333335	0.0925138100964478 0.0008 0.008
83.00166666666667	0.10781238417428132 0.0008 0.008
83.03500000000001	0.12206267305799444 0.0008 0.008
83.06833333333334	0.1331234153657522 0.0008 0.008
83.10166666666667	0.14072182040212222 0.0008 0.008
83.135	0.14612914434360233 0.0008 0.008
83.16833333333332	0.1481779952362506 0.0008 0.008
83.20166666666668	0.1476383931153645 0.0008 0.008
83.23500000000001	0.14405546764128474 0.0008 0.008
83.26833333333335	0.13701901273701234 0.0008 0.008
83.30166666666668	0.12758750525453721 0.0008 0.008
83.335	0.11509681011568043 0.0008 0.008
83.36833333333334	0.10046176319300126 0.0008 0.008
83.40166666666667	0.08414853164040555 0.0008 0.008
83.435	0.06411278467561184 0.0008 0.008
83.46833333333335	0.04392948637940441 0.0008 0.008
83.50166666666667	0.023801621485280436 0.0008 0.008
83.53500000000001	9.467304025911803E-4 0.0008 0.008
83.56833333333334	-0.022914433131569826 0.0008 0.008
83.60166666666667	-0.04504161876083119 0.0008 0.008
83.635	-0.06690052307108753 0.0008 0.008
83.66833333333332	-0.08787229374391933 0.0008 0.008
83.70166666666668	-0.1084254972455535 0.0008 0.008
83.73500000000001	-0.1263225709185741 0.0008 0.008
83.76833333333335	-0.14329690526714176 0.0008 0.008
83.80166666666668	-0.15940810223996993 0.0008 0.008
83.835	-0.1710308656085596 0.0008 0.008
83.86833333333334	-0.18175106165050534 0.0008 0.008
83.90166666666667	-0.18830562772235987 0.0008 0.008
83.935	-0.19196011264873494 0.0008 0.008
83.96833333333335	-0.1936844174201846 0.0008 0.008
84.00166666666667	-0.19183330898880738 0.0008 0.008
84.03500000000001	-0.1881147889328474 0.0008 0.008
84.06833333333334	-0.18123919548452228 0.0008 0.008
84.10166666666667	-0.17069161100435745 0.0008 0.008
84.135	-0.15759262431293863 0.0008 0.008
84.16833333333332	-0.1425884725068456 0.0008 0.008
84.20166666666668	-0.12656923929916974 0.0008 0.008
84.23500000000001	-0.10838815019195265 0.0008 0.008
84.26833333333335	-0.08731519059009983 0.0008 0.008
84.30166666666668	-0.06560842184198636 0.0008 0.008
84.335	-0.04293769311762748 0.0008 0.008
84.36833333333334	-0.021238498343244178 0.0008 0.008
84.40166666666667	0.0022670170710938887 0.0008 0.008
84.435	0.023889154758406608 0.0008 0.008
84.46833333333335	0.04574501527651642 0.0008 0.008
84.50166666666667	0.06380034136631145 0.0008 0.008
84.53500000000001	0.08350209184981494 0.0008 0.008
84.56833333333334	0.10001120664828017 0.0008 0.008
84.60166666666667	0.11458740150176355 0.0008 0.008
84.635	0.12643355729930367 0.0008 0.008
84.66833333333332	0.13563523411896786 0.0008 0.008
84.70166666666668	0.14251240702124918 0.0008 0.008
84.73500000000001	0.1459988726179847 0.0008 0.008
84.76833333333335	0.1463299340832514 0.0008 0.008
84.80166666666668	0.1442382847844044 0.0008 0.008
84.835	0.13915899201203266 0.0008 0.008
84.86833333333334	0.13158857086183084 0.0008 0.008
84.90166666666667	0.1204289747567336 0.0008 0.008
84.935	0.10608012878478162 0.0008 0.008
84.96833333333335	0.09120581448839597 0.0008 0.008
85.00166666666667	0.07316853104309334 0.0008 0.008
85.03500000000001	0.053525055134965596 0.0008 0.008
85.06833333333334	0.033151146864615164 0.0008 0.008
85.10166666666667	0.011092095200720856 0.0008 0.008
85.135	-0.012197032311270329 0.0008 0.008
85.16833333333332	-0.033810712263082965 0.0008 0.008
85.20166666666668	-0.055638031589945604 0.0008 0.008
85.23500000000001	-0.0772540175679759 0.0008 0.008
85.26833333333335	-0.09803486020923322 0.0008 0.008
85.30166666666668	-0.11825650997079752 0.0008 0.008
85.335	-0.1359345189589462 0.0008 0.008
85.36833333333334	-0.15050725661592823 0.0008 0.008
85.40166666666667	-0.16441130718600416 0.0008 0.008
85.435	-0.17486594255323176 0.0008 0.008
85.46833333333335	-0.1839572725025676 0.0008 0.008
85.50166666666667	-0.18888518886329125 0.0008 0.008
85.53500000000001	-0.19176396096474063 0.0008 0.008
85.56833333333334	-0.19184847077394246 0.0008 0.008
85.60166666666667	-0.18878215714064212 0.0008 0.008
85.635	-0.1833642302056006 0.0008 0.008
85.66833333333332	-0.17415924127191215 0.0008 0.008
85.70166666666668	-0.16288549753879708 0.0008 0.008
85.73500000000001	-0.14808371289809583 0.0008 0.008
85.76833333333335	-0.1325808748695326 0.0008 0.008
85.80166666666668	-0.114915059895141 0.0008 0.008
85.835	-0.09525823641348885 0.0008 0.008
85.86833333333334	-0.07366533634193102 0.0008 0.008
85.90166666666667	-0.05249502842520084 0.0008 0.008
85.935	-0.030874952564190688 0.0008 0.008
85.96833333333335	-0.008180692816932353 0.0008 0.008
86.00166666666667	0.014658425479678546 0.0008 0.008
