t_{1}	x_{1}	y_{1}	amp
117.11666666666669	-0.12338714882932428	-1.2821151260716954	0.0959417204922374
117.15000000000003	-0.13215083676016331	-1.2806715615645499	0.10282477676168908
117.18333333333334	-0.14013676797893482	-1.2800202918488595	0.109045827597117
117.21666666666668	-0.14604597056537322	-1.2799258433401481	0.11361364398428103
117.25	-0.15091791587756037	-1.2784650494052305	0.11750239914810087
117.28333333333335	-0.1547442514474835	-1.2786950538009558	0.12043168581925634
117.31666666666669	-0.1568155687315791	-1.2786583203157607	0.1220313342172767
117.35	-0.1579496700981532	-1.2779460147973538	0.12297286091584471
117.38333333333334	-0.15710668282401552	-1.2785841115652854	0.12226265115511141
117.41666666666666	-0.1549016541113093	-1.279007432023046	0.1205238447028438
117.45	-0.1513058046755637	-1.279559098076272	0.11770182608293049
117.48333333333335	-0.14685411851109526	-1.2799798301663305	0.11423211010997662
117.51666666666668	-0.14082994815255556	-1.2804031705954775	0.10954841428497514
117.55000000000003	-0.13365060631057568	-1.2820540507360827	0.1038720559452671
117.58333333333334	-0.12490472596445784	-1.2835132911536975	0.0970092504724048
117.61666666666669	-0.11466229567919572	-1.285099523644577	0.08898880061124917
117.65000000000003	-0.10445294494732132	-1.2853959453472315	0.08108313797334935
117.68333333333334	-0.09261819602936927	-1.2867671607777373	0.07185351807515464
117.71666666666668	-0.08002559627158523	-1.2874716828930701	0.062077306695274406
117.75	-0.0670041995343102	-1.2880723422628861	0.05197212771185837
117.78333333333335	-0.05270654775081729	-1.2891197453245113	0.04086292881713953
117.81666666666669	-0.038068631274506326	-1.289164682213697	0.029521109499485124
117.85	-0.022168385289875192	-1.289516304749797	0.0171895475249391
117.88333333333334	-0.006852466248006617	-1.2908684792674887	0.005308365641664236
117.91666666666666	0.008609013434002888	-1.2912189051675722	-0.0066672551305705045
117.95	0.024059872007727745	-1.2902734081559069	-0.018644950581586498
117.98333333333335	0.039805061014987375	-1.2900187590954268	-0.030846400557610773
118.01666666666668	0.055866232145337036	-1.289337924108245	-0.043302309398167184
118.05000000000003	0.07023419745794968	-1.288593603095566	-0.05445065978042446
118.08333333333334	0.0847971846367257	-1.2881865005751296	-0.06573195880049572
118.11666666666669	0.0990122436306956	-1.2884124132665074	-0.07669750746907956
118.15000000000003	0.11130087663348465	-1.2863857973287756	-0.0863072196693065
118.18333333333334	0.12355986408121022	-1.2853387034610155	-0.09583571555667554
118.21666666666668	0.1344076354723177	-1.2843172518632746	-0.10427341545740819
118.25	0.14446614607628272	-1.2831678203873171	-0.11211343569893395
118.28333333333335	0.15327643064388052	-1.2822090599764415	-0.11897632298662701
118.31666666666669	0.16121533527943965	-1.2809218736552972	-0.12520052753523703
118.35	0.16761460961468244	-1.2800854038628926	-0.13019944494259228
118.38333333333334	0.17339065119377117	-1.2795848721741672	-0.1346850418932316
118.41666666666666	0.17694862746572282	-1.2786936772525581	-0.13750903024427957
118.45	0.1793762887014939	-1.278293777155476	-0.13941446060806995
118.48333333333335	0.180221640710582	-1.2783642002226792	-0.1400553284658451
118.51666666666668	0.1798634401710164	-1.2788187949936112	-0.13973153117980414
118.55000000000003	0.17809618836888153	-1.2785729447664835	-0.1384024092172813
118.58333333333334	0.17478954297888816	-1.2793935336576716	-0.13577846693446088
118.61666666666669	0.16979795637909512	-1.2801378838572006	-0.13187060666745193
118.65000000000003	0.16438632341873394	-1.2808788547701087	-0.12764096502646055
118.68333333333334	0.1564145985963079	-1.2813860472219964	-0.12146581211238777
118.71666666666668	0.1483341657562529	-1.2816584927662014	-0.11522346599860792
118.75	0.1386630781858681	-1.2832567221823472	-0.10763797142589901
118.78333333333335	0.12798697127411562	-1.2840399507053653	-0.09934708297074141
118.81666666666669	0.11599691751005048	-1.2849632385273861	-0.09002853487660065
118.85	0.10351485151034656	-1.286174346770516	-0.08030964971331768
118.88333333333334	0.08985367082679818	-1.2877679932292532	-0.06966183181351326
118.91666666666666	0.07547015673547386	-1.2879510064800102	-0.05853014233000867
118.95	0.06108709168970072	-1.288514931746643	-0.047373441514160605
118.98333333333335	0.045730449950926344	-1.2886928848247532	-0.03547103395790104
119.01666666666668	0.029840423692346962	-1.2891324451776587	-0.023143545775718775
119.05000000000003	0.014577087847384762	-1.2885106258472092	-0.011312647106374274
119.08333333333334	-0.0013435852117043012	-1.2890011013070102	0.001042345676622828
119.11666666666669	-0.016914021522896894	-1.2881763964573592	0.013129451575480063
119.15000000000003	-0.031066417294973947	-1.288264633962969	0.024110261632477845
119.18333333333334	-0.046367618147125866	-1.2872150576744148	0.03600608814518897
119.21666666666668	-0.061121929538469844	-1.2867615312326197	0.047464911148125864
119.25	-0.07465666718417202	-1.2856056799785036	0.058006056649352065
119.28333333333335	-0.08702396480447755	-1.2854716174044631	0.06759494609896778
119.31666666666669	-0.09894500770277348	-1.2842831747707908	0.07689109162127379
119.35	-0.11006716774002445	-1.2831705865482064	0.085568048711396
119.38333333333334	-0.12028685325139821	-1.2823177015774894	0.09353056054879443
119.41666666666666	-0.12907129605020373	-1.2811461835283597	0.10040794005634109
119.45	-0.13689628794322511	-1.2801015814744119	0.10653683183852905
119.48333333333335	-0.14351246667076595	-1.279027891115783	0.11173697745079357
119.51666666666668	-0.14878626960917096	-1.2778632136092332	0.11591172647481636
119.55000000000003	-0.1526350454466049	-1.277672460058632	0.11889987069964171
119.58500000000002	-0.1550088631150096	-1.2778702942899975	0.12071273909734774
119.61833333333334	-0.1557641875128447	-1.277571819361523	0.12132326787919441
119.65166666666669	-0.15571620682200266	-1.2776234966515394	0.12128140382962999
119.685	-0.1542157340056075	-1.2773387213479626	0.12015053050296892
119.71833333333335	-0.15129397094182462	-1.2784888516821036	0.11779031962495248
119.75166666666668	-0.14707692062578698	-1.2792718055407615	0.11446667848258398
119.785	-0.14123425429514613	-1.2797666663662388	0.10991459518371438
