t_{1}	amp 0.0008 0.008
67.36166666666666	0.15709082674413982 0.0008 0.008
67.395	0.15254408843342138 0.0008 0.008
67.42833333333334	0.1465496156269493 0.0008 0.008
67.46166666666667	0.1395331463552297 0.0008 0.008
67.495	0.13082595557088306 0.0008 0.008
67.52833333333334	0.1213347542475956 0.0008 0.008
67.56166666666667	0.11017047985698487 0.0008 0.008
67.59500000000001	0.09797542838381032 0.0008 0.008
67.62833333333334	0.08492330854069773 0.0008 0.008
67.66166666666668	0.07184196555896559 0.0008 0.008
67.695	0.05721411591843902 0.0008 0.008
67.72833333333332	0.042514288384042004 0.0008 0.008
67.76166666666667	0.026964311531902648 0.0008 0.008
67.79500000000002	0.011235410878360563 0.0008 0.008
67.82833333333335	-0.005351045277602331 0.0008 0.008
67.86166666666666	-0.021204807252923487 0.0008 0.008
67.895	-0.03682469278972051 0.0008 0.008
67.92833333333334	-0.05249578892354546 0.0008 0.008
67.96166666666667	-0.06820740899093156 0.0008 0.008
67.995	-0.08278399186164935 0.0008 0.008
68.03000000000002	-0.09642593535423163 0.0008 0.008
68.06333333333335	-0.10938926867551985 0.0008 0.008
68.09666666666668	-0.12149068562318588 0.0008 0.008
68.13	-0.13371013254127395 0.0008 0.008
68.16333333333334	-0.14455214855690798 0.0008 0.008
68.19666666666667	-0.15331919287904427 0.0008 0.008
68.23	-0.16090930526710934 0.0008 0.008
68.26333333333335	-0.1679211504225183 0.0008 0.008
68.29666666666667	-0.17337229571622834 0.0008 0.008
68.33000000000001	-0.17729023097072585 0.0008 0.008
68.36333333333334	-0.18024939863053285 0.0008 0.008
68.39666666666668	-0.18082677284300172 0.0008 0.008
68.43	-0.18084587411496575 0.0008 0.008
68.46333333333332	-0.1787923463010971 0.0008 0.008
68.49666666666668	-0.17601703401485072 0.0008 0.008
68.53000000000002	-0.17063625391501577 0.0008 0.008
68.56333333333335	-0.16456008049252657 0.0008 0.008
68.59666666666668	-0.15690683258744284 0.0008 0.008
68.63	-0.14847344145066582 0.0008 0.008
68.66333333333334	-0.1386080158023452 0.0008 0.008
68.69666666666667	-0.12715894818354317 0.0008 0.008
68.73	-0.11565435375242371 0.0008 0.008
68.76333333333335	-0.10290054045821873 0.0008 0.008
68.79666666666667	-0.08907848446683811 0.0008 0.008
68.83000000000001	-0.07492971806072607 0.0008 0.008
68.86333333333334	-0.060427189527471566 0.0008 0.008
68.89666666666668	-0.04477689630356766 0.0008 0.008
68.93	-0.02921404421185588 0.0008 0.008
68.96333333333332	-0.013864560907802893 0.0008 0.008
68.99666666666668	0.0021408318398848806 0.0008 0.008
69.03000000000002	0.01729909394995223 0.0008 0.008
69.06333333333335	0.033014128401281796 0.0008 0.008
69.09666666666668	0.047738777847760816 0.0008 0.008
69.13	0.06229384504524098 0.0008 0.008
69.16333333333334	0.07605033315069226 0.0008 0.008
69.19666666666667	0.0890133152569568 0.0008 0.008
69.23	0.10108131287222955 0.0008 0.008
69.26333333333335	0.11242231114997349 0.0008 0.008
69.29666666666667	0.12292926341749705 0.0008 0.008
69.33000000000001	0.13242803254514385 0.0008 0.008
69.36333333333334	0.1402155790052668 0.0008 0.008
69.39666666666668	0.14745999879820673 0.0008 0.008
69.43	0.15283118436372287 0.0008 0.008
69.46333333333332	0.15684683472628144 0.0008 0.008
69.49666666666668	0.15961010778643764 0.0008 0.008
69.53000000000002	0.16083759407859302 0.0008 0.008
69.56333333333335	0.16059497248216842 0.0008 0.008
69.59666666666668	0.1587424875606222 0.0008 0.008
69.63	0.15603015562445988 0.0008 0.008
69.66333333333334	0.15186746868788004 0.0008 0.008
69.69666666666667	0.146482102309298 0.0008 0.008
69.73	0.13941563194345097 0.0008 0.008
69.76333333333335	0.1316459576171972 0.0008 0.008
69.79666666666667	0.12209215369922097 0.0008 0.008
69.83000000000001	0.11174002078104561 0.0008 0.008
69.86333333333334	0.1004505546750367 0.0008 0.008
69.89666666666668	0.08804534383564906 0.0008 0.008
69.93	0.07526594166732119 0.0008 0.008
69.96333333333332	0.061481432549717836 0.0008 0.008
69.99666666666668	0.046595780431550216 0.0008 0.008
70.03000000000002	0.03187186214864088 0.0008 0.008
70.06333333333335	0.016436286476998196 0.0008 0.008
70.09666666666668	0.0010985470227732666 0.0008 0.008
70.13	-0.014867560539340541 0.0008 0.008
70.16333333333334	-0.030017864093706045 0.0008 0.008
70.19666666666667	-0.045940723331354086 0.0008 0.008
70.23	-0.06134495627989321 0.0008 0.008
70.26333333333335	-0.0759721618706952 0.0008 0.008
70.29666666666667	-0.08960440369518599 0.0008 0.008
70.33000000000001	-0.10317885479032043 0.0008 0.008
70.36333333333334	-0.11577066939624474 0.0008 0.008
70.39666666666668	-0.12764848767570156 0.0008 0.008
70.43	-0.13815713367192073 0.0008 0.008
70.46333333333332	-0.14764829435704788 0.0008 0.008
70.49666666666668	-0.1565678580966183 0.0008 0.008
70.53000000000002	-0.1637964222133941 0.0008 0.008
70.56333333333335	-0.16952560480373366 0.0008 0.008
70.59666666666668	-0.17398573246338658 0.0008 0.008
70.63	-0.17733093055317378 0.0008 0.008
70.66333333333334	-0.1790723825235219 0.0008 0.008
70.69666666666667	-0.17911796472764027 0.0008 0.008
70.73	-0.17779467206890534 0.0008 0.008
70.76333333333335	-0.17492477589653882 0.0008 0.008
70.79666666666667	-0.17063057766412834 0.0008 0.008
70.83000000000001	-0.16475911846226465 0.0008 0.008
70.86333333333334	-0.15789360190981142 0.0008 0.008
70.89666666666668	-0.14968250014630607 0.0008 0.008
70.93	-0.13990465182655287 0.0008 0.008
70.96333333333332	-0.12966576248192027 0.0008 0.008
70.99666666666668	-0.11830375913201538 0.0008 0.008
71.03000000000002	-0.10578049472815194 0.0008 0.008
71.06333333333335	-0.09342261278344004 0.0008 0.008
71.09666666666668	-0.07910330363197889 0.0008 0.008
71.13	-0.06461677341511769 0.0008 0.008
71.16333333333334	-0.049590873201068454 0.0008 0.008
71.19666666666667	-0.03456673764828063 0.0008 0.008
71.23	-0.018795824394387185 0.0008 0.008
71.26333333333335	-0.003533267980681558 0.0008 0.008
71.29666666666667	0.011932034427797854 0.0008 0.008
71.33000000000001	0.027646327867525522 0.0008 0.008
71.36333333333334	0.04305694475197161 0.0008 0.008
71.39666666666668	0.057158793897388344 0.0008 0.008
71.43	0.07075365602921395 0.0008 0.008
71.46333333333332	0.08374033390080894 0.0008 0.008
71.49666666666668	0.0959461935155999 0.0008 0.008
71.53000000000002	0.10810846220276886 0.0008 0.008
71.56333333333335	0.1187452661134603 0.0008 0.008
71.59666666666668	0.12736253235400918 0.0008 0.008
71.63	0.13569700327858644 0.0008 0.008
71.66333333333334	0.1428966774266015 0.0008 0.008
71.69666666666667	0.1490631759512627 0.0008 0.008
71.73	0.15355637755374307 0.0008 0.008
71.76333333333335	0.15607619720544774 0.0008 0.008
71.79666666666667	0.1579076114762065 0.0008 0.008
71.83000000000001	0.15800156166785156 0.0008 0.008
71.86333333333334	0.156978521554892 0.0008 0.008
71.89666666666668	0.154248667662701 0.0008 0.008
71.93	0.15082837526703421 0.0008 0.008
71.96500000000002	0.14572729077115215 0.0008 0.008
71.99833333333335	0.13934021531510035 0.0008 0.008
72.03166666666667	0.13151452453221865 0.0008 0.008
72.065	0.12288111626240925 0.0008 0.008
72.09833333333334	0.1125479876743582 0.0008 0.008
72.13166666666667	0.10124859713293403 0.0008 0.008
72.165	0.08900087014252121 0.0008 0.008
72.19833333333332	0.07692001993388797 0.0008 0.008
72.23166666666667	0.0629707752059766 0.0008 0.008
72.26500000000001	0.04906481001074687 0.0008 0.008
72.29833333333335	0.03456358868611002 0.0008 0.008
72.33166666666668	0.01914026052154014 0.0008 0.008
72.365	0.0033791371480447916 0.0008 0.008
72.39833333333333	-0.011833864970978051 0.0008 0.008
72.43166666666667	-0.027647981897466183 0.0008 0.008
72.46500000000002	-0.04278502677734001 0.0008 0.008
72.49833333333335	-0.057747372756851836 0.0008 0.008
72.53166666666667	-0.07230771477323597 0.0008 0.008
72.565	-0.08601587381533518 0.0008 0.008
72.59833333333334	-0.09911468847582237 0.0008 0.008
72.63166666666667	-0.11176239655607648 0.0008 0.008
72.665	-0.12346841508732388 0.0008 0.008
72.69833333333332	-0.13394001984209913 0.0008 0.008
72.73166666666667	-0.14415324761325016 0.0008 0.008
72.76500000000001	-0.15293563885563086 0.0008 0.008
72.79833333333335	-0.16000211150039625 0.0008 0.008
72.83166666666668	-0.16620885506057695 0.0008 0.008
72.865	-0.1707666372306941 0.0008 0.008
72.89833333333333	-0.1737865560779185 0.0008 0.008
72.93166666666667	-0.17569619586283233 0.0008 0.008
72.96500000000002	-0.17662788112984415 0.0008 0.008
72.99833333333335	-0.17580335517464438 0.0008 0.008
73.03166666666667	-0.17308745798757771 0.0008 0.008
73.065	-0.16934686417513972 0.0008 0.008
73.09833333333334	-0.16471324214803468 0.0008 0.008
73.13166666666667	-0.15825583344704286 0.0008 0.008
73.165	-0.1501870191241795 0.0008 0.008
73.19833333333332	-0.14163245637939262 0.0008 0.008
73.23166666666667	-0.13147986028683376 0.0008 0.008
73.26500000000001	-0.12001285794996831 0.0008 0.008
73.29833333333335	-0.10788277362254854 0.0008 0.008
73.33166666666668	-0.09545320621584205 0.0008 0.008
73.365	-0.0819689774638056 0.0008 0.008
73.39833333333333	-0.0677467998033613 0.0008 0.008
73.43166666666667	-0.05318141843951348 0.0008 0.008
73.46500000000002	-0.038767958887726 0.0008 0.008
73.49833333333335	-0.023399189141489654 0.0008 0.008
73.53166666666667	-0.007673434299466691 0.0008 0.008
73.565	0.007938009912061792 0.0008 0.008
73.59833333333334	0.023372669704196356 0.0008 0.008
73.63166666666667	0.03793575985562996 0.0008 0.008
73.665	0.051849118855821455 0.0008 0.008
73.69833333333332	0.0658604831547521 0.0008 0.008
73.73166666666667	0.07851966609999599 0.0008 0.008
73.76500000000001	0.09155067466734819 0.0008 0.008
73.79833333333335	0.10288749866031524 0.0008 0.008
73.83166666666668	0.11334138954131213 0.0008 0.008
73.865	0.12308159358112428 0.0008 0.008
73.89833333333333	0.13164143512986248 0.0008 0.008
73.93166666666667	0.13861091220455407 0.0008 0.008
73.96500000000002	0.14456091585412334 0.0008 0.008
73.99833333333335	0.14985676715832555 0.0008 0.008
74.03166666666667	0.15347871112403413 0.0008 0.008
74.065	0.15542000064803624 0.0008 0.008
74.09833333333334	0.15594219986407554 0.0008 0.008
74.13166666666667	0.15549540625407393 0.0008 0.008
74.165	0.15356849813992351 0.0008 0.008
74.19833333333332	0.15009984449006133 0.0008 0.008
74.23166666666667	0.14568076159081159 0.0008 0.008
74.26500000000001	0.13971015037159998 0.0008 0.008
74.29833333333335	0.13247618121696988 0.0008 0.008
74.33166666666668	0.12410475315535333 0.0008 0.008
74.365	0.1144898711905641 0.0008 0.008
74.39833333333333	0.10402046418886239 0.0008 0.008
74.43166666666667	0.09239352637235182 0.0008 0.008
74.46500000000002	0.08033699247222927 0.0008 0.008
74.49833333333335	0.06764063891490099 0.0008 0.008
74.53166666666667	0.05368097031075495 0.0008 0.008
74.565	0.038907776365439156 0.0008 0.008
74.59833333333334	0.02412094481304701 0.0008 0.008
74.63166666666667	0.009393002280159464 0.0008 0.008
74.665	-0.006127280225408821 0.0008 0.008
74.69833333333332	-0.02155712322620551 0.0008 0.008
74.73166666666667	-0.036932724113578695 0.0008 0.008
74.76500000000001	-0.05172898218411438 0.0008 0.008
74.79833333333335	-0.06619894263036201 0.0008 0.008
74.83166666666668	-0.08051968305523975 0.0008 0.008
74.865	-0.09391924065155381 0.0008 0.008
74.89833333333333	-0.10681027824180979 0.0008 0.008
74.93166666666667	-0.11869050603027059 0.0008 0.008
74.96500000000002	-0.13021561707811172 0.0008 0.008
74.99833333333335	-0.14001908972996438 0.0008 0.008
75.03166666666667	-0.14841771977815055 0.0008 0.008
75.065	-0.15625938626250518 0.0008 0.008
75.09833333333334	-0.16282870199032837 0.0008 0.008
75.13166666666667	-0.16745324930461875 0.0008 0.008
75.165	-0.17131738555651305 0.0008 0.008
75.19833333333332	-0.17386517560744097 0.0008 0.008
75.23166666666667	-0.17447610683290526 0.0008 0.008
75.26500000000001	-0.17425674828705684 0.0008 0.008
75.29833333333335	-0.17212588274083737 0.0008 0.008
75.33166666666668	-0.1685380146292783 0.0008 0.008
75.365	-0.16394842166971776 0.0008 0.008
75.39833333333333	-0.15807496187481623 0.0008 0.008
75.43166666666667	-0.150972455480417 0.0008 0.008
75.46500000000002	-0.14238485770119652 0.0008 0.008
75.49833333333335	-0.13271338844402217 0.0008 0.008
75.53166666666667	-0.12245941862146045 0.0008 0.008
75.565	-0.111466429778839 0.0008 0.008
75.59833333333334	-0.09887379202965861 0.0008 0.008
75.63166666666667	-0.08566022700222348 0.0008 0.008
75.665	-0.07139088166294859 0.0008 0.008
75.69833333333332	-0.0576846713516852 0.0008 0.008
75.73166666666667	-0.04297628066610303 0.0008 0.008
75.76500000000001	-0.028399200642904212 0.0008 0.008
75.79833333333335	-0.012955488315513826 0.0008 0.008
75.83166666666668	0.0027840493763530514 0.0008 0.008
75.865	0.01738542700328241 0.0008 0.008
75.89833333333333	0.03198149872412752 0.0008 0.008
75.93333333333334	0.046378837436016306 0.0008 0.008
75.96666666666667	0.060454928783180505 0.0008 0.008
76.00000000000001	0.07407912105042178 0.0008 0.008
76.03333333333335	0.08665489753964789 0.0008 0.008
76.06666666666668	0.09837359802287325 0.0008 0.008
76.1	0.10911286633804931 0.0008 0.008
76.13333333333333	0.11864602348150191 0.0008 0.008
76.16666666666667	0.12710067929135352 0.0008 0.008
76.20000000000002	0.13504662996748276 0.0008 0.008
76.23333333333335	0.14134611806588984 0.0008 0.008
76.26666666666667	0.14643293272119162 0.0008 0.008
76.3	0.14999273680387115 0.0008 0.008
76.33333333333334	0.15257122570673343 0.0008 0.008
76.36666666666667	0.15357563549609626 0.0008 0.008
76.4	0.15329608883450507 0.0008 0.008
76.43333333333334	0.15190901593668635 0.0008 0.008
76.46666666666667	0.14905207409261897 0.0008 0.008
76.50000000000001	0.14494964514416034 0.0008 0.008
76.53333333333335	0.1387213685106068 0.0008 0.008
76.56666666666668	0.13157016334716584 0.0008 0.008
76.6	0.12362212040676851 0.0008 0.008
76.63333333333333	0.1148102514553158 0.0008 0.008
76.66666666666667	0.10461392595656109 0.0008 0.008
76.70000000000002	0.0933125896324615 0.0008 0.008
76.73333333333335	0.08095969958751274 0.0008 0.008
76.76666666666667	0.06890222469806753 0.0008 0.008
76.8	0.05607752226650726 0.0008 0.008
76.83333333333334	0.04228014585371388 0.0008 0.008
76.86666666666667	0.027788280207691536 0.0008 0.008
76.9	0.012970049512194763 0.0008 0.008
76.93333333333334	-0.001733633477155503 0.0008 0.008
76.96666666666667	-0.016916931114868257 0.0008 0.008
77.00000000000001	-0.03238421923269026 0.0008 0.008
77.03333333333335	-0.04717342326419217 0.0008 0.008
77.06666666666668	-0.062265422016528744 0.0008 0.008
77.1	-0.07551557400235051 0.0008 0.008
77.13333333333333	-0.08932345127854778 0.0008 0.008
77.16666666666667	-0.10252042332700345 0.0008 0.008
77.20000000000002	-0.11402571060302051 0.0008 0.008
77.23333333333335	-0.12515174751258365 0.0008 0.008
77.26666666666667	-0.13482448515791273 0.0008 0.008
77.3	-0.14426675756746693 0.0008 0.008
77.33333333333334	-0.15216008256462757 0.0008 0.008
77.36666666666667	-0.15880974695805247 0.0008 0.008
77.4	-0.16436504518971637 0.0008 0.008
77.43333333333334	-0.16831195531249518 0.0008 0.008
77.46666666666667	-0.1714702442374002 0.0008 0.008
77.50000000000001	-0.1727397884750736 0.0008 0.008
77.53333333333335	-0.17275871197165374 0.0008 0.008
77.56666666666668	-0.1713589553103961 0.0008 0.008
77.6	-0.1685585891650926 0.0008 0.008
77.63333333333333	-0.16443387460928274 0.0008 0.008
77.66666666666667	-0.15847652279779786 0.0008 0.008
77.70000000000002	-0.15147480634239185 0.0008 0.008
77.73333333333335	-0.1429240222180683 0.0008 0.008
77.76666666666667	-0.13402678764317427 0.0008 0.008
77.8	-0.12343349138035668 0.0008 0.008
77.83333333333334	-0.11226139201802518 0.0008 0.008
77.86666666666667	-0.10025465359746161 0.0008 0.008
77.9	-0.08767610195460873 0.0008 0.008
77.93333333333334	-0.07447130650603007 0.0008 0.008
77.96666666666667	-0.06011277043626821 0.0008 0.008
78.00000000000001	-0.04550543250287305 0.0008 0.008
78.03333333333335	-0.03103339342200003 0.0008 0.008
78.06666666666668	-0.01645553441362674 0.0008 0.008
78.1	-0.0012082865881101964 0.0008 0.008
78.13333333333333	0.013800813360001376 0.0008 0.008
78.16666666666667	0.028648150662561787 0.0008 0.008
78.20000000000002	0.04250299211245198 0.0008 0.008
78.23333333333335	0.056165431733943304 0.0008 0.008
78.26666666666667	0.06922900141066905 0.0008 0.008
78.3	0.08186089490807279 0.0008 0.008
78.33333333333334	0.09347547742517534 0.0008 0.008
78.36666666666667	0.10453925113270625 0.0008 0.008
78.4	0.11418338258507507 0.0008 0.008
78.43333333333334	0.1229087860506435 0.0008 0.008
78.46666666666667	0.13056868621198867 0.0008 0.008
78.50000000000001	0.13752434565472227 0.0008 0.008
78.53333333333335	0.14312620059748954 0.0008 0.008
78.56666666666668	0.14721538833222256 0.0008 0.008
78.6	0.14989942510969603 0.0008 0.008
78.63333333333333	0.15155348531490767 0.0008 0.008
78.66666666666667	0.1517668306864158 0.0008 0.008
78.70000000000002	0.15078937612962418 0.0008 0.008
78.73333333333335	0.1480702200618072 0.0008 0.008
78.76666666666667	0.14402748270927015 0.0008 0.008
78.8	0.13844363657713915 0.0008 0.008
78.83333333333334	0.1325303111909157 0.0008 0.008
78.86666666666667	0.12456229606474095 0.0008 0.008
78.9	0.11596922483239669 0.0008 0.008
78.93333333333334	0.1064674666959498 0.0008 0.008
78.96666666666667	0.09589748084955861 0.0008 0.008
79.00000000000001	0.08475789720881631 0.0008 0.008
79.03333333333335	0.07265756418942568 0.0008 0.008
79.06666666666668	0.05972942268040929 0.0008 0.008
79.1	0.04665433226368117 0.0008 0.008
79.13333333333333	0.03203178204591786 0.0008 0.008
79.16666666666667	0.01728661363076844 0.0008 0.008
79.20000000000002	0.0026911327450098404 0.0008 0.008
79.23333333333335	-0.012407707975703628 0.0008 0.008
79.26666666666667	-0.026864445602789794 0.0008 0.008
79.3	-0.04143063801151934 0.0008 0.008
79.33333333333334	-0.05598962626082897 0.0008 0.008
79.36666666666667	-0.070118506457249 0.0008 0.008
79.4	-0.08351515983612069 0.0008 0.008
79.43333333333334	-0.0968095521978153 0.0008 0.008
79.46666666666667	-0.10852306569170161 0.0008 0.008
79.50000000000001	-0.11967564506224908 0.0008 0.008
79.53333333333335	-0.13027705301123374 0.0008 0.008
79.56666666666668	-0.13934621137768943 0.0008 0.008
79.6	-0.14705029863901542 0.0008 0.008
79.63333333333333	-0.1543846803494419 0.0008 0.008
79.66666666666667	-0.16007030456415672 0.0008 0.008
79.70000000000002	-0.16447397622375753 0.0008 0.008
79.73333333333335	-0.16774381407417407 0.0008 0.008
79.76666666666667	-0.16965660106765382 0.0008 0.008
79.8	-0.1699568110194563 0.0008 0.008
79.83333333333334	-0.16854330185528782 0.0008 0.008
79.86666666666667	-0.16604514730365275 0.0008 0.008
79.9	-0.16236324814568476 0.0008 0.008
79.93500000000002	-0.15743924552917427 0.0008 0.008
79.96833333333335	-0.15097794238320794 0.0008 0.008
80.00166666666667	-0.1436753505445643 0.0008 0.008
80.035	-0.134395021270611 0.0008 0.008
80.06833333333334	-0.12519981047381393 0.0008 0.008
80.10166666666667	-0.11434275931097913 0.0008 0.008
80.135	-0.1034905976743103 0.0008 0.008
80.16833333333334	-0.09099045802061227 0.0008 0.008
80.20166666666667	-0.07855029787743228 0.0008 0.008
80.23500000000001	-0.06458893422486245 0.0008 0.008
80.26833333333335	-0.049991382027376144 0.0008 0.008
80.30166666666668	-0.035510946538065795 0.0008 0.008
80.335	-0.020346724093851166 0.0008 0.008
80.36833333333333	-0.0057686168209614384 0.0008 0.008
80.40166666666669	0.009033471974928892 0.0008 0.008
80.43500000000002	0.023556589225278545 0.0008 0.008
80.46833333333335	0.03729340068942026 0.0008 0.008
80.50166666666667	0.05102682796879862 0.0008 0.008
80.535	0.06479023903905873 0.0008 0.008
80.56833333333334	0.07694102364566947 0.0008 0.008
80.60166666666667	0.08910101612870919 0.0008 0.008
80.635	0.10035280442336356 0.0008 0.008
80.66833333333334	0.11078371469456035 0.0008 0.008
80.70166666666667	0.11952379450420803 0.0008 0.008
80.73500000000001	0.12732911112498746 0.0008 0.008
80.76833333333335	0.13421536610128124 0.0008 0.008
80.80166666666668	0.13941113084504778 0.0008 0.008
80.835	0.14383689647478326 0.0008 0.008
80.86833333333333	0.1472310192859733 0.0008 0.008
80.90166666666669	0.1489969768776582 0.0008 0.008
80.93500000000002	0.14983025027087948 0.0008 0.008
80.96833333333335	0.14925744811010255 0.0008 0.008
81.00166666666667	0.14670387701718782 0.0008 0.008
81.035	0.14300522332450846 0.0008 0.008
81.06833333333334	0.13828441588131593 0.0008 0.008
81.10166666666667	0.13246482782304247 0.0008 0.008
81.135	0.125424812089699 0.0008 0.008
81.16833333333334	0.11752142195414761 0.0008 0.008
81.20166666666667	0.10838107722374807 0.0008 0.008
81.23500000000001	0.0975934184090091 0.0008 0.008
81.26833333333335	0.08663224728866245 0.0008 0.008
81.30166666666668	0.07442384305575571 0.0008 0.008
81.335	0.0613195012363129 0.0008 0.008
81.36833333333333	0.04836171326053561 0.0008 0.008
81.40166666666669	0.034641199994785564 0.0008 0.008
81.43500000000002	0.020654720958795284 0.0008 0.008
81.46833333333335	0.005851206825836747 0.0008 0.008
81.50166666666667	-0.008437726338068314 0.0008 0.008
81.535	-0.023498275555215054 0.0008 0.008
81.56833333333334	-0.03790988688928663 0.0008 0.008
81.60166666666667	-0.05273994676939698 0.0008 0.008
81.635	-0.0663122249908267 0.0008 0.008
81.66833333333334	-0.07991020967194584 0.0008 0.008
81.70166666666667	-0.0931417135642003 0.0008 0.008
81.73500000000001	-0.10529031038463575 0.0008 0.008
81.76833333333335	-0.11644536053012679 0.0008 0.008
81.80166666666668	-0.1270129340240067 0.0008 0.008
81.835	-0.13581964279219697 0.0008 0.008
81.86833333333333	-0.14483038016986569 0.0008 0.008
81.90166666666669	-0.15175399609578313 0.0008 0.008
81.93500000000002	-0.15764672807703914 0.0008 0.008
81.96833333333335	-0.16262161965499713 0.0008 0.008
82.00166666666667	-0.16576047868112334 0.0008 0.008
82.035	-0.16766289305719131 0.0008 0.008
82.06833333333334	-0.16850929180213076 0.0008 0.008
82.10166666666667	-0.16796038096343996 0.0008 0.008
82.135	-0.16560103055974848 0.0008 0.008
82.16833333333334	-0.16197656939513452 0.0008 0.008
82.20166666666667	-0.15704741645202588 0.0008 0.008
82.23500000000001	-0.15136732305714407 0.0008 0.008
82.26833333333335	-0.1440484127792262 0.0008 0.008
82.30166666666668	-0.13579796589174545 0.0008 0.008
82.335	-0.12602831518312296 0.0008 0.008
82.36833333333333	-0.11553556899065831 0.0008 0.008
82.40166666666669	-0.10443274662089443 0.0008 0.008
82.43500000000002	-0.09275404910039048 0.0008 0.008
82.46833333333335	-0.07972323148755314 0.0008 0.008
82.50166666666667	-0.06649135677947741 0.0008 0.008
82.535	-0.05230406798523519 0.0008 0.008
82.56833333333334	-0.03843062317881625 0.0008 0.008
82.60166666666667	-0.02428676772378484 0.0008 0.008
82.635	-0.009309784215186754 0.0008 0.008
82.66833333333334	0.005079399274101494 0.0008 0.008
82.70166666666667	0.019169339503216545 0.0008 0.008
82.73500000000001	0.0334565548193854 0.0008 0.008
82.76833333333335	0.047634337763176826 0.0008 0.008
82.80166666666668	0.060720967821493284 0.0008 0.008
82.835	0.07345407099028128 0.0008 0.008
82.86833333333333	0.08541198925330744 0.0008 0.008
82.90166666666669	0.09683001583915435 0.0008 0.008
82.93500000000002	0.10658929531698812 0.0008 0.008
82.96833333333335	0.11604529145715485 0.0008 0.008
83.00166666666667	0.12470946173900926 0.0008 0.008
83.035	0.13163809429771908 0.0008 0.008
83.06833333333334	0.13780471963256524 0.0008 0.008
83.10166666666667	0.1424319309314871 0.0008 0.008
83.135	0.14588959306995136 0.0008 0.008
83.16833333333334	0.14758579423162338 0.0008 0.008
83.20166666666667	0.1481618791926833 0.0008 0.008
83.23500000000001	0.1480228651585593 0.0008 0.008
83.26833333333335	0.14651665298863165 0.0008 0.008
83.30166666666668	0.1437800299791858 0.0008 0.008
83.335	0.1395886095432033 0.0008 0.008
83.36833333333333	0.13411987844154555 0.0008 0.008
83.40166666666669	0.127632822777109 0.0008 0.008
83.43500000000002	0.11959294985111922 0.0008 0.008
83.46833333333335	0.11078263450538549 0.0008 0.008
83.50166666666667	0.10056626632955566 0.0008 0.008
83.535	0.08978667463143296 0.0008 0.008
83.56833333333334	0.07791892672199377 0.0008 0.008
83.60166666666667	0.06547857212979137 0.0008 0.008
83.635	0.05284757440473418 0.0008 0.008
83.66833333333334	0.03902541208871732 0.0008 0.008
83.70166666666667	0.025159594896784227 0.0008 0.008
83.73500000000001	0.01112268841091385 0.0008 0.008
83.76833333333335	-0.003565304602753345 0.0008 0.008
83.80166666666668	-0.018122610831119018 0.0008 0.008
83.835	-0.03281152098170546 0.0008 0.008
83.87	-0.0473328092716986 0.0008 0.008
83.90333333333334	-0.06089041647217036 0.0008 0.008
83.93666666666667	-0.07467472093824944 0.0008 0.008
83.97000000000001	-0.08784167039096506 0.0008 0.008
84.00333333333334	-0.1009327222089883 0.0008 0.008
84.03666666666668	-0.11220811808973494 0.0008 0.008
84.07	-0.1226762439229843 0.0008 0.008
84.10333333333332	-0.13160325761302935 0.0008 0.008
84.13666666666668	-0.14076797941826102 0.0008 0.008
84.17000000000002	-0.14804867238498798 0.0008 0.008
84.20333333333335	-0.1547284445061378 0.0008 0.008
84.23666666666666	-0.1593481017570356 0.0008 0.008
84.27	-0.16351079378195427 0.0008 0.008
84.30333333333334	-0.16582459236120983 0.0008 0.008
84.33666666666667	-0.16696129884152303 0.0008 0.008
84.37	-0.16640747773528186 0.0008 0.008
84.40333333333334	-0.16472016737631784 0.0008 0.008
84.43666666666667	-0.16181977311894769 0.0008 0.008
84.47000000000001	-0.15744217153942325 0.0008 0.008
84.50333333333334	-0.15105697414285804 0.0008 0.008
84.53666666666668	-0.14517335699625264 0.0008 0.008
84.57	-0.1369606803369606 0.0008 0.008
84.60333333333332	-0.12795922607233198 0.0008 0.008
84.63666666666668	-0.11775042997822158 0.0008 0.008
84.67000000000002	-0.10709676958209349 0.0008 0.008
84.70333333333335	-0.09584722630223781 0.0008 0.008
84.73666666666666	-0.08263442410201581 0.0008 0.008
84.77	-0.0698123307882589 0.0008 0.008
84.80333333333334	-0.055855749196447216 0.0008 0.008
84.83666666666667	-0.04203138843661484 0.0008 0.008
84.87000000000002	-0.027657476677285166 0.0008 0.008
84.90333333333334	-0.012955252631921656 0.0008 0.008
84.93666666666667	7.978846701875826E-4 0.0008 0.008
84.97000000000001	0.015383006799866514 0.0008 0.008
85.00333333333334	0.029525230018714845 0.0008 0.008
85.03666666666668	0.043045992342519046 0.0008 0.008
85.07	0.05632244439857668 0.0008 0.008
85.10333333333332	0.06913477472436087 0.0008 0.008
85.13666666666668	0.08127559730892435 0.0008 0.008
85.17000000000002	0.09241234575230804 0.0008 0.008
85.20333333333335	0.10295121723343116 0.0008 0.008
85.23666666666666	0.11193682522246244 0.0008 0.008
85.27	0.12047321102068563 0.0008 0.008
85.30333333333334	0.12762547628641546 0.0008 0.008
85.33666666666667	0.13349352745065893 0.0008 0.008
85.37000000000002	0.13865496523299217 0.0008 0.008
85.40333333333334	0.14229895301301648 0.0008 0.008
85.43666666666667	0.14487707894026855 0.0008 0.008
